2023-06-29,0.3834499388246462,0.4322690944686431,0.30074611739386087,1.1071118770935566,1.107111877093555,2.116732583713706,2.1167325837137123,2.116732583713711,2.1167325837137128,2.116732583713709,3.4486629172742327,3.4486629172742274,3.4486629172742274,3.754682335329324,3.7546823353293286,3.7546823353293264,3.754682335329324,3.754682335329318,3.754682335329321,3.754682335329336,3.7546823353293344,3.7546823353293237,3.7546823353293264,3.7546823353293326,3.754682335329336,3.754682335329328,3.7546823353293255,3.75468233532933,3.754682335329335,3.7546823353293344,3.754682335329337,3.75468233532933,3.754682335329328,3.7546823353293237,3.754682335329336,3.7546823353293326,3.7546823353293317,3.7546823353293344,3.7546823353293344,3.7546823353293326,3.754682335329327,3.7546823353293357,3.7546823353293393,3.754682335329336,3.7546823353293406,3.7546823353293424,3.7546823353293344,3.7546823353293317,3.7546823353293326,3.7546823353293344,3.754682335329334,3.7546823353293313,3.7546823353293295,3.754682335329334,3.754682335329339,3.7546823353293375,3.7546823353293313,3.754682335329324,3.754682335329325,3.754682335329327,3.754682335329327,3.754682335329327,3.754682335329325,3.754682335329325,3.754682335329325,3.754682335329325,3.7546823353293255,3.754682335329324,3.754682335329328,3.7546823353293264,3.754682335329322,3.7546823353293237,3.7546823353293237,3.754682335329327,3.7546823353293224,3.754682335329316,3.754682335329316,3.754682335329316,3.754682335329319,3.754682335329317,3.754682335329324,3.7546823353293437,3.7546823353293455,3.7546823353293437
2023-06-30,0.5174958179468705,0.5658577938471028,0.4355749099414954,1.2347436683953557,1.2347436683953539,2.236608906357829,2.236608906357836,2.236608906357834,2.2366089063578363,2.2366089063578323,3.5601090522648877,3.560109052264883,3.560109052264883,3.8644391927261683,3.8644391927261723,3.8644391927261696,3.8644391927261683,3.864439192726162,3.864439192726165,3.86443919272618,3.864439192726178,3.8644391927261683,3.864439192726169,3.8644391927261763,3.86443919272618,3.864439192726172,3.864439192726169,3.8644391927261736,3.8644391927261785,3.864439192726178,3.8644391927261807,3.8644391927261736,3.8644391927261723,3.864439192726167,3.86443919272618,3.8644391927261763,3.8644391927261754,3.8644391927261776,3.8644391927261776,3.8644391927261754,3.8644391927261705,3.8644391927261794,3.864439192726183,3.86443919272618,3.8644391927261843,3.8644391927261865,3.864439192726178,3.8644391927261754,3.8644391927261763,3.864439192726178,3.8644391927261768,3.864439192726175,3.8644391927261728,3.8644391927261768,3.8644391927261825,3.864439192726181,3.864439192726175,3.8644391927261683,3.8644391927261683,3.8644391927261705,3.8644391927261705,3.8644391927261705,3.8644391927261683,3.8644391927261683,3.8644391927261683,3.8644391927261683,3.864439192726169,3.8644391927261683,3.864439192726172,3.8644391927261696,3.8644391927261665,3.864439192726168,3.864439192726168,3.8644391927261705,3.8644391927261665,3.8644391927261608,3.8644391927261608,3.8644391927261608,3.8644391927261625,3.8644391927261608,3.8644391927261683,3.864439192726188,3.8644391927261887,3.864439192726188
2023-07-03,0.19051103209293715,0.23971593361346238,0.10714103021893337,0.9193345886910941,0.9193345886910927,1.9342568357061871,1.934256835706193,1.9342568357061913,1.9342568357061933,1.9342568357061898,3.270064450848753,3.270064450848748,3.270064450848748,3.5765056940016153,3.5765056940016193,3.5765056940016176,3.5765056940016153,3.5765056940016096,3.5765056940016127,3.5765056940016264,3.5765056940016247,3.5765056940016153,3.5765056940016167,3.576505694001623,3.5765056940016264,3.5765056940016193,3.5765056940016167,3.5765056940016207,3.576505694001625,3.5765056940016247,3.5765056940016273,3.576505694001621,3.5765056940016193,3.5765056940016144,3.5765056940016273,3.576505694001623,3.5765056940016224,3.576505694001624,3.576505694001624,3.5765056940016224,3.576505694001618,3.576505694001626,3.5765056940016295,3.5765056940016273,3.5765056940016313,3.576505694001633,3.5765056940016247,3.5765056940016224,3.576505694001623,3.5765056940016247,3.576505694001624,3.5765056940016224,3.5765056940016207,3.576505694001624,3.576505694001629,3.576505694001628,3.5765056940016215,3.5765056940016153,3.576505694001616,3.576505694001618,3.576505694001618,3.576505694001618,3.576505694001616,3.576505694001616,3.576505694001616,3.576505694001616,3.5765056940016167,3.5765056940016153,3.5765056940016184,3.5765056940016176,3.5765056940016136,3.576505694001615,3.576505694001615,3.576505694001618,3.5765056940016136,3.5765056940016082,3.5765056940016082,3.5765056940016082,3.57650569400161,3.5765056940016082,3.5765056940016153,3.5765056940016335,3.5765056940016353,3.5765056940016344
2023-07-05,0.24728664220894964,0.2965203020457454,0.16387171795281846,0.9767075884404607,0.9767075884404594,1.9930831460279266,1.9930831460279324,1.9930831460279306,1.9930831460279328,1.9930831460279292,3.3319450116692266,3.3319450116692217,3.3319450116692217,3.63927674885462,3.6392767488546234,3.6392767488546216,3.63927674885462,3.639276748854614,3.639276748854617,3.6392767488546314,3.6392767488546305,3.63927674885462,3.639276748854621,3.6392767488546283,3.6392767488546314,3.6392767488546234,3.639276748854621,3.6392767488546247,3.6392767488546305,3.6392767488546296,3.6392767488546323,3.6392767488546256,3.6392767488546234,3.639276748854619,3.6392767488546323,3.6392767488546283,3.6392767488546274,3.639276748854629,3.639276748854629,3.6392767488546274,3.639276748854623,3.639276748854631,3.6392767488546345,3.6392767488546323,3.6392767488546363,3.639276748854638,3.6392767488546296,3.6392767488546274,3.639276748854628,3.6392767488546296,3.639276748854629,3.6392767488546274,3.6392767488546247,3.639276748854629,3.639276748854634,3.6392767488546327,3.6392767488546265,3.63927674885462,3.6392767488546207,3.6392767488546225,3.6392767488546225,3.6392767488546225,3.6392767488546207,3.6392767488546207,3.6392767488546207,3.6392767488546207,3.639276748854621,3.63927674885462,3.639276748854623,3.6392767488546216,3.639276748854618,3.6392767488546194,3.6392767488546194,3.6392767488546225,3.6392767488546185,3.639276748854613,3.639276748854613,3.639276748854613,3.639276748854615,3.639276748854613,3.63927674885462,3.639276748854639,3.6392767488546407,3.6392767488546394
2023-07-06,0.14673154135714292,0.1957906217394682,0.06360566900315932,0.873258635019793,0.8732586350197917,1.884458355394286,1.884458355394292,1.8844583553942902,1.8844583553942922,1.8844583553942889,3.2143102314525054,3.2143102314525005,3.2143102314525005,3.5191974763878506,3.519197476387854,3.519197476387852,3.5191974763878506,3.5191974763878453,3.5191974763878484,3.519197476387862,3.5191974763878604,3.5191974763878506,3.519197476387852,3.5191974763878586,3.519197476387862,3.519197476387854,3.519197476387852,3.5191974763878555,3.519197476387861,3.5191974763878604,3.5191974763878626,3.519197476387856,3.519197476387854,3.51919747638785,3.519197476387862,3.5191974763878586,3.5191974763878573,3.5191974763878595,3.5191974763878595,3.5191974763878577,3.5191974763878533,3.5191974763878613,3.519197476387865,3.519197476387862,3.519197476387866,3.519197476387868,3.5191974763878604,3.5191974763878573,3.5191974763878586,3.5191974763878604,3.519197476387859,3.5191974763878573,3.5191974763878555,3.519197476387859,3.5191974763878644,3.519197476387863,3.519197476387857,3.519197476387851,3.519197476387851,3.5191974763878533,3.5191974763878533,3.5191974763878533,3.519197476387851,3.519197476387851,3.519197476387851,3.519197476387851,3.519197476387852,3.519197476387851,3.5191974763878537,3.5191974763878524,3.519197476387849,3.5191974763878506,3.5191974763878506,3.5191974763878533,3.5191974763878493,3.5191974763878435,3.5191974763878435,3.5191974763878435,3.5191974763878453,3.5191974763878444,3.519197476387851,3.519197476387869,3.5191974763878706,3.519197476387869
2023-07-07,0.30263856992487886,0.3520212237594496,0.21897497894965617,1.0344408319648015,1.0344408319648,2.0547949543251964,2.054794954325202,2.054794954325201,2.0547949543252026,2.054794954325199,3.4002059916979093,3.4002059916979044,3.4002059916979044,3.7092711385644086,3.709271138564413,3.7092711385644104,3.7092711385644086,3.7092711385644024,3.709271138564406,3.709271138564421,3.7092711385644193,3.7092711385644086,3.7092711385644104,3.7092711385644175,3.709271138564421,3.709271138564412,3.70927113856441,3.7092711385644144,3.7092711385644197,3.7092711385644193,3.709271138564422,3.709271138564415,3.709271138564413,3.709271138564408,3.709271138564422,3.7092711385644175,3.709271138564416,3.709271138564419,3.709271138564419,3.7092711385644166,3.7092711385644117,3.7092711385644206,3.709271138564424,3.709271138564421,3.7092711385644255,3.709271138564428,3.7092711385644193,3.709271138564416,3.7092711385644175,3.7092711385644193,3.709271138564418,3.709271138564416,3.7092711385644144,3.709271138564418,3.7092711385644237,3.7092711385644224,3.7092711385644153,3.7092711385644086,3.709271138564409,3.7092711385644113,3.7092711385644113,3.7092711385644113,3.709271138564409,3.709271138564409,3.709271138564409,3.709271138564409,3.70927113856441,3.709271138564409,3.709271138564412,3.7092711385644113,3.709271138564407,3.7092711385644086,3.7092711385644086,3.7092711385644117,3.7092711385644073,3.709271138564401,3.709271138564401,3.709271138564401,3.709271138564403,3.709271138564401,3.7092711385644086,3.7092711385644286,3.7092711385644304,3.7092711385644286
2023-07-10,0.15137760633649308,0.20089732884523465,0.06747161295186194,0.8847593349103531,0.8847593349103517,1.9057309613540265,1.9057309613540323,1.9057309613540308,1.9057309613540325,1.905730961354029,3.2492122624800084,3.2492122624800035,3.2492122624800035,3.5573998467887717,3.557399846788776,3.5573998467887735,3.5573998467887717,3.557399846788766,3.5573998467887695,3.5573998467887837,3.557399846788782,3.5573998467887717,3.5573998467887735,3.55739984678878,3.5573998467887837,3.5573998467887757,3.557399846788773,3.5573998467887775,3.557399846788783,3.557399846788782,3.5573998467887846,3.557399846788778,3.557399846788776,3.5573998467887713,3.5573998467887846,3.55739984678878,3.5573998467887793,3.5573998467887815,3.5573998467887815,3.5573998467887797,3.557399846788775,3.5573998467887833,3.557399846788787,3.5573998467887837,3.5573998467887886,3.55739984678879,3.557399846788782,3.5573998467887793,3.55739984678878,3.557399846788782,3.5573998467887815,3.5573998467887793,3.5573998467887775,3.5573998467887815,3.5573998467887864,3.557399846788785,3.5573998467887784,3.5573998467887717,3.5573998467887726,3.557399846788775,3.557399846788775,3.557399846788775,3.5573998467887726,3.5573998467887726,3.5573998467887726,3.5573998467887726,3.557399846788773,3.5573998467887726,3.5573998467887757,3.557399846788775,3.55739984678877,3.5573998467887717,3.5573998467887717,3.557399846788775,3.557399846788771,3.5573998467887646,3.5573998467887646,3.5573998467887646,3.5573998467887664,3.5573998467887646,3.5573998467887717,3.557399846788791,3.5573998467887926,3.557399846788791
2023-07-11,0.2815768781339158,0.33103030709689213,0.1977919871201869,1.0143678343728297,1.014367834372828,2.035902437437998,2.035902437438004,2.0359024374380024,2.0359024374380046,2.035902437438001,3.3825691511680396,3.3825691511680342,3.3825691511680342,3.69188100117251,3.691881001172514,3.691881001172512,3.69188100117251,3.6918810011725043,3.691881001172507,3.6918810011725216,3.6918810011725203,3.69188100117251,3.691881001172512,3.6918810011725185,3.6918810011725225,3.6918810011725136,3.691881001172511,3.6918810011725154,3.691881001172521,3.6918810011725203,3.691881001172523,3.6918810011725163,3.691881001172514,3.691881001172509,3.6918810011725225,3.6918810011725185,3.691881001172518,3.69188100117252,3.69188100117252,3.691881001172518,3.691881001172513,3.6918810011725216,3.6918810011725256,3.6918810011725225,3.6918810011725265,3.6918810011725287,3.6918810011725203,3.691881001172518,3.6918810011725185,3.6918810011725203,3.6918810011725194,3.691881001172517,3.6918810011725154,3.6918810011725194,3.6918810011725247,3.6918810011725234,3.691881001172517,3.6918810011725105,3.691881001172511,3.691881001172513,3.691881001172513,3.691881001172513,3.691881001172511,3.691881001172511,3.691881001172511,3.691881001172511,3.691881001172511,3.6918810011725105,3.6918810011725136,3.6918810011725123,3.691881001172508,3.69188100117251,3.69188100117251,3.691881001172513,3.691881001172508,3.6918810011725025,3.6918810011725025,3.6918810011725025,3.6918810011725043,3.691881001172503,3.69188100117251,3.691881001172529,3.691881001172531,3.6918810011725296
2023-07-12,0.7273558722484719,0.776537429640855,0.6440611566149359,1.4574366999004151,1.4574366999004131,2.4798679031218738,2.4798679031218818,2.479867903121879,2.479867903121882,2.4798679031218773,3.8359712363376355,3.8359712363376293,3.8359712363376293,4.148779476217952,4.148779476217958,4.148779476217955,4.148779476217952,4.148779476217946,4.148779476217949,4.148779476217966,4.148779476217964,4.148779476217952,4.148779476217954,4.148779476217962,4.148779476217966,4.148779476217956,4.148779476217954,4.148779476217959,4.148779476217965,4.148779476217964,4.148779476217967,4.148779476217959,4.148779476217957,4.1487794762179515,4.148779476217967,4.148779476217962,4.14877947621796,4.148779476217964,4.148779476217964,4.148779476217961,4.148779476217956,4.148779476217966,4.148779476217969,4.148779476217966,4.148779476217972,4.148779476217973,4.148779476217964,4.14877947621796,4.148779476217962,4.148779476217964,4.148779476217962,4.14877947621796,4.148779476217959,4.148779476217962,4.148779476217969,4.1487794762179675,4.14877947621796,4.148779476217952,4.148779476217953,4.148779476217956,4.148779476217956,4.148779476217956,4.148779476217953,4.148779476217953,4.148779476217953,4.148779476217953,4.148779476217954,4.148779476217952,4.148779476217956,4.148779476217956,4.14877947621795,4.148779476217952,4.148779476217952,4.148779476217956,4.148779476217951,4.1487794762179435,4.1487794762179435,4.1487794762179435,4.148779476217946,4.148779476217944,4.148779476217952,4.148779476217974,4.1487794762179755,4.148779476217974
2023-07-13,1.3182489422522727,1.3670839643592598,1.2355791578698363,2.0448873899261137,2.0448873899261106,3.068562558673266,3.068562558673275,3.0685625586732725,3.0685625586732757,3.0685625586732703,4.437107083435067,4.437107083435059,4.437107083435059,4.75452984766712,4.7545298476671265,4.754529847667124,4.75452984766712,4.754529847667113,4.754529847667117,4.754529847667135,4.7545298476671345,4.75452984766712,4.754529847667123,4.754529847667132,4.754529847667136,4.754529847667126,4.754529847667122,4.754529847667127,4.7545298476671345,4.7545298476671345,4.754529847667137,4.754529847667128,4.7545298476671265,4.754529847667119,4.754529847667136,4.754529847667132,4.75452984766713,4.754529847667134,4.754529847667134,4.754529847667131,4.754529847667125,4.754529847667135,4.75452984766714,4.754529847667136,4.754529847667142,4.754529847667143,4.7545298476671345,4.75452984766713,4.754529847667131,4.7545298476671345,4.754529847667133,4.75452984766713,4.754529847667127,4.754529847667133,4.754529847667139,4.754529847667138,4.754529847667129,4.754529847667121,4.754529847667121,4.754529847667125,4.754529847667125,4.754529847667125,4.754529847667121,4.754529847667121,4.754529847667121,4.754529847667121,4.754529847667122,4.754529847667121,4.754529847667126,4.754529847667124,4.7545298476671185,4.754529847667119,4.754529847667119,4.754529847667125,4.754529847667119,4.754529847667111,4.754529847667111,4.754529847667111,4.754529847667113,4.754529847667111,4.75452984766712,4.754529847667144,4.754529847667147,4.754529847667145
